ReporterName	ReporterDatabaseEntry
239228_PM_at	AI298887
239229_PM_at	AI342246
239230_PM_at	AW079166
239231_PM_at	BE464819
239232_PM_at	AA521410
239233_PM_at	AA744613
239234_PM_at	AW452419
239235_PM_at	AA741452
239236_PM_at	BE465277
239237_PM_at	AI798822
239238_PM_at	AI208857
239239_PM_at	W58601
239240_PM_at	AI814116
239241_PM_at	AI015709
239242_PM_at	AI807887
239243_PM_at	AA279654
239244_PM_at	AI806127
239245_PM_at	R99939
239246_PM_at	AW102941
239247_PM_at	AI972146
239248_PM_at	BE742802
239249_PM_at	AW298731
239250_PM_at	BE966038
239251_PM_at	AW963634
239252_PM_at	AA911561
239253_PM_at	AI926924
239254_PM_at	AA058342
239255_PM_at	AW978819
239256_PM_at	AW291140
239257_PM_at	AA628983
239258_PM_at	BE551407
239259_PM_at	BF666401
239260_PM_at	AI338960
239261_PM_s_at	AI338960
239262_PM_at	AI498395
239263_PM_at	BE905194
239264_PM_at	AW973078
239265_PM_at	R56424
239266_PM_at	AI734258
239267_PM_at	AI821711
239268_PM_at	BG390072
239269_PM_at	AW449577
239270_PM_at	AL133721
239271_PM_at	AV698619
239272_PM_at	AI927208
239273_PM_s_at	AI927208
239274_PM_at	AV729557
239275_PM_at	R66455
239276_PM_at	AW247145
239277_PM_at	AI559696
239278_PM_at	AI471969
239279_PM_at	AI862518
239280_PM_at	AI824407
239281_PM_at	AL119230
239282_PM_at	AI651679
239283_PM_at	AA259174
239284_PM_at	AW024087
239285_PM_at	AI341227
239286_PM_at	AI038737
239287_PM_at	AA769410
239288_PM_at	BF431017
239289_PM_x_at	AI682377
239290_PM_at	AA984414
239291_PM_at	AW340457
239292_PM_at	AA825563
239293_PM_at	R38624
239294_PM_at	AA810265
239295_PM_at	AA889416
239296_PM_at	AI623184
239297_PM_at	BE932011
239298_PM_at	AA808011
239299_PM_at	AI073430
239300_PM_at	AI632214
239301_PM_at	BE551451
239302_PM_s_at	AA931539
239303_PM_at	AA933717
239304_PM_at	AA490232
239305_PM_at	AW630250
239306_PM_at	AI678680
239307_PM_at	AA781173
239308_PM_at	AI334156
239309_PM_at	T65128
239310_PM_at	BF970185
239311_PM_at	AI367034
239312_PM_at	AW419032
239313_PM_at	AI803568
239314_PM_at	AV688972
239315_PM_at	AL040412
239316_PM_at	AA579843
239317_PM_at	BG484601
239318_PM_at	AI632973
239319_PM_at	BE542563
239320_PM_at	BE858258
239321_PM_at	BF589137
239322_PM_at	R45176
239323_PM_at	BF515929
239324_PM_at	BE790092
239325_PM_at	AW291033
239326_PM_at	AA988134
239327_PM_at	AI023133
239328_PM_at	AW512339
239329_PM_at	AI308862
239330_PM_at	AI675558
239331_PM_at	AW954199
239332_PM_at	AW079559
239333_PM_x_at	BF525633
239334_PM_at	AI349167
239335_PM_at	BF514761
239336_PM_at	BF109732
239337_PM_at	AL577781
239338_PM_x_at	BF109899
239339_PM_at	AW820262
239340_PM_at	R20647
239341_PM_at	AI122709
239342_PM_at	AI567554
239343_PM_at	AW451176
239344_PM_at	H23542
239345_PM_at	AI671566
239346_PM_at	AI097560
239347_PM_at	BF448159
239348_PM_at	AI285970
239349_PM_at	BE856929
239350_PM_at	AI420156
239351_PM_at	AA767235
239352_PM_at	AI368909
239353_PM_at	AW204033
239354_PM_at	C20606
239355_PM_at	BF675979
239356_PM_at	AA603474
239357_PM_at	AA002211
239358_PM_at	BE645256
239359_PM_at	AA383208
239360_PM_at	AW293744
239361_PM_at	BF724902
239362_PM_at	BG328781
239363_PM_at	BE328720
239364_PM_at	AW195475
239365_PM_at	BF060672
239366_PM_at	AI651039
239367_PM_at	AI127530
239368_PM_at	AI222153
239369_PM_at	AW966156
239370_PM_at	AW081982
239371_PM_at	BF874134
239372_PM_at	AI743123
239373_PM_at	AI034357
239374_PM_at	AI927368
239375_PM_at	AW138775
239376_PM_at	AA489041
239377_PM_at	T59859
239378_PM_at	BF338748
239379_PM_at	AW449624
239380_PM_at	AI190413
239381_PM_at	AU155415
239382_PM_at	BF059516
239383_PM_at	AW023610
239384_PM_at	R18746
239385_PM_at	AI150613
239386_PM_at	BF508952
239387_PM_at	AW004885
239388_PM_at	T53260
239389_PM_at	AI343931
239390_PM_at	BE327650
239391_PM_at	AA195528
239392_PM_s_at	AI983896
239393_PM_at	AW510927
239394_PM_at	AI765218
239395_PM_at	AA835887
239396_PM_at	AA001287
239397_PM_at	AW390251
239398_PM_at	AI743156
239399_PM_at	BF114672
239400_PM_at	AW291319
239401_PM_at	AI668672
239402_PM_at	AW117206
239403_PM_at	AI668708
239404_PM_at	BF840360
239405_PM_at	AI022632
239406_PM_at	AU147385
239407_PM_at	AI793248
239408_PM_at	AI969269
239409_PM_at	AA828280
239410_PM_at	BE271180
239411_PM_at	AV719774
239412_PM_at	BF223643
239413_PM_at	AI130715
239414_PM_at	BF942260
239415_PM_at	AW117322
239416_PM_at	AI453748
239417_PM_x_at	AW103116
239418_PM_x_at	T97336
239419_PM_at	AA652313
239420_PM_at	AW466989
239421_PM_at	AA215519
239422_PM_at	AI863264
239423_PM_at	AW043836
239424_PM_at	AA701507
239425_PM_at	N52773
239426_PM_at	AA812746
239427_PM_at	AA131524
239428_PM_at	AA417892
239429_PM_at	AI733457
239430_PM_at	AA195677
239431_PM_at	AI400110
239432_PM_at	AV729086
239433_PM_at	AA532807
239434_PM_at	T78087
239435_PM_x_at	AA588854
239436_PM_at	AI473843
239437_PM_at	AI915827
239438_PM_at	AW169970
239439_PM_at	BF963382
239440_PM_at	AW291183
239441_PM_at	AI359527
239442_PM_at	BF589179
239443_PM_at	AI821557
239444_PM_at	BF109260
239445_PM_at	AW467070
239446_PM_x_at	AW300360
239447_PM_at	AI052687
239448_PM_at	AI475033
239449_PM_at	AV693734
239450_PM_at	AA846867
239451_PM_at	AI684643
239452_PM_at	AI088640
239453_PM_at	AA262084
239454_PM_at	AI949809
239455_PM_at	AI692920
239456_PM_at	R11528
239457_PM_at	AA905217
239458_PM_at	AI057333
239459_PM_s_at	BF988443
239460_PM_at	BF988443
239461_PM_at	AW205686
239462_PM_at	AI559740
239463_PM_at	AA969163
239464_PM_at	BF448114
239465_PM_at	AA355403
239466_PM_at	AA463827
239467_PM_at	AI806747
239468_PM_at	AW023227
239469_PM_at	BF513404
239470_PM_at	AI668644
239471_PM_at	AW409674
239472_PM_at	AI819387
239473_PM_x_at	AI222184
239474_PM_at	AA705029
239475_PM_at	AW451826
239476_PM_at	AW152166
239477_PM_at	BF941046
239478_PM_x_at	AI761411
239479_PM_x_at	AI718964
239480_PM_at	AA608964
239481_PM_at	AI864183
239482_PM_x_at	BF223715
239483_PM_at	AI742781
239484_PM_at	AI821442
239485_PM_at	BF195383
239486_PM_at	BG111636
239487_PM_at	AI743261
239488_PM_at	BF589462
239489_PM_at	BE674693
239490_PM_at	BF516112
239491_PM_at	AI089312
239492_PM_at	R12499
239493_PM_at	AI984074
239494_PM_at	BF336159
239495_PM_at	AI742356
239496_PM_at	AW515913
239497_PM_at	AA769202
239498_PM_at	AA873020
239499_PM_at	AW473675
239500_PM_at	AA883333
239501_PM_at	AI079134
239502_PM_at	AA478981
239503_PM_at	AI803010
239504_PM_at	AA521136
239505_PM_at	AA281853
239506_PM_s_at	AI125183
239507_PM_at	AI125183
239508_PM_x_at	AI214814
239509_PM_at	N47328
239510_PM_at	AA781455
239511_PM_s_at	R05895
239512_PM_at	R05895
239513_PM_at	AI198582
239514_PM_at	AW086074
239515_PM_at	BE502264
239516_PM_at	AI806583
239517_PM_at	AA609987
239518_PM_at	AI912566
239519_PM_at	AA927670
239520_PM_at	AW376860
239521_PM_at	AW043722
239522_PM_at	AI637915
239523_PM_at	AW137636
239524_PM_at	BF972639
239525_PM_at	AI733041
239526_PM_x_at	AI697691
239527_PM_at	BF103605
239528_PM_at	BE513006
239529_PM_at	AI141949
239530_PM_at	BG171323
239531_PM_at	AA824624
239532_PM_at	AW665596
239533_PM_at	AI970061
239534_PM_at	AI025460
239535_PM_at	AI740763
239536_PM_at	AW969265
239537_PM_at	AW589904
239538_PM_at	BG548811
239539_PM_at	AI291210
239540_PM_at	AI671903
239541_PM_at	BG500739
239542_PM_at	AW205369
239543_PM_s_at	AW275049
239544_PM_at	BE671251
239545_PM_at	AI335004
239546_PM_at	AA404325
239547_PM_at	BF511408
239548_PM_at	AW001754
239549_PM_at	BF515158
239550_PM_at	AI311458
239551_PM_at	AW296303
239552_PM_at	BF059479
239553_PM_at	AI698652
239554_PM_at	AI634646
239555_PM_at	W87626
239556_PM_at	AW873604
239557_PM_at	AW474960
239558_PM_at	AA810867
239559_PM_at	AI671221
239560_PM_at	AI079967
239561_PM_at	AA780679
239562_PM_at	AW272411
239563_PM_at	AI378820
239564_PM_at	AI935024
239565_PM_at	AI954709
239566_PM_at	AI698610
239567_PM_at	AW974998
239568_PM_at	AW451832
239569_PM_at	AI803208
239570_PM_at	BF431990
239571_PM_at	AI123399
239572_PM_at	BF726530
239573_PM_at	AW298724
239574_PM_at	AA894564
239575_PM_at	N63401
239576_PM_at	AI028661
239577_PM_at	AV699781
239578_PM_at	AI300077
239579_PM_at	AI807532
239580_PM_at	BF724601
239581_PM_at	BE962832
239582_PM_at	AW514654
239583_PM_x_at	BG354573
239584_PM_at	AI001867
239585_PM_at	AV735100
239586_PM_at	AA085776
239587_PM_at	AI686890
239588_PM_s_at	N64867
239589_PM_at	N64867
239590_PM_x_at	AA864338
239591_PM_at	BF433269
239592_PM_at	AI797147
239593_PM_at	AI769774
239594_PM_at	BF110735
239595_PM_at	AA569032
239596_PM_at	AA521381
239597_PM_at	AA993566
239598_PM_s_at	AA789296
239599_PM_at	AA731331
239600_PM_at	AA968447
239601_PM_at	AW450991
239602_PM_at	AI942340
239603_PM_x_at	AI082479
239604_PM_at	AI800811
239605_PM_x_at	AI743727
239606_PM_at	AA669135
239607_PM_at	AW451851
239608_PM_at	AA702500
239609_PM_s_at	AA702500
239610_PM_at	BF509210
239611_PM_at	AW149839
239612_PM_at	AI765554
239613_PM_at	AA833846
239614_PM_x_at	AW173003
239615_PM_at	AI768445
239616_PM_at	AW969030
239617_PM_at	AI056187
239618_PM_at	BG533388
239619_PM_at	BF431867
239620_PM_at	AA778616
239621_PM_at	AI668598
239622_PM_at	AA720770
239623_PM_at	N93197
239624_PM_at	AA725362
239625_PM_at	AI684450
239626_PM_x_at	AW295459
239627_PM_at	BG034114
239628_PM_at	AI565624
239629_PM_at	AI634046
239630_PM_at	BF516583
239631_PM_at	AA732244
239632_PM_at	AI253221
239633_PM_at	AW296118
239634_PM_at	AI560389
239635_PM_at	BF510708
239636_PM_at	W74618
239637_PM_at	AA582389
239638_PM_at	AI608696
239639_PM_at	BE674305
239640_PM_at	AI221073
239641_PM_at	AI860159
239642_PM_at	H95280
239643_PM_at	AW293047
239644_PM_at	AW338214
239645_PM_at	AA811367
239646_PM_at	BF003148
239647_PM_at	AA677272
239648_PM_at	AI765327
239649_PM_at	AI817960
239650_PM_at	BE858593
239651_PM_at	BE671583
239652_PM_at	AI888057
239653_PM_at	AI936859
239654_PM_at	T98846
239655_PM_at	AA744843
239656_PM_at	AA827176
239657_PM_x_at	AI341823
239658_PM_at	BG165296
239659_PM_at	BF591259
239660_PM_at	BF110518
239661_PM_at	BE044089
239662_PM_x_at	BE465909
239663_PM_x_at	AI768454
239664_PM_at	H18857
239665_PM_at	AI633617
239666_PM_at	AW611988
239667_PM_at	AW000967
239668_PM_at	AW293316
239669_PM_at	AW006409
239670_PM_at	BG231979
239671_PM_at	AV703555
239672_PM_at	AW960100
239673_PM_at	AW080999
239674_PM_at	W87939
239675_PM_at	BE348537
239676_PM_x_at	BG397169
239677_PM_at	AI758398
239678_PM_at	AL041224
239679_PM_at	AI871160
239680_PM_at	AI220472
239681_PM_at	AA251505
239682_PM_at	AI284051
239683_PM_at	AI476268
239684_PM_at	AI478105
239685_PM_at	BF510421
239686_PM_at	AI694557
239687_PM_at	AW629562
239688_PM_at	AI733356
239689_PM_at	BF063236
239690_PM_at	AI654757
239691_PM_at	BE675935
239692_PM_at	AI083578
239693_PM_at	AI272805
239694_PM_at	AA527412
239695_PM_at	AI280194
239696_PM_at	AI492953
239697_PM_x_at	AA521262
239698_PM_at	AI056998
239699_PM_s_at	AW195920
239700_PM_at	AI671257
239701_PM_at	BF508564
239702_PM_x_at	BG054539
239703_PM_at	BF432732
239704_PM_at	BE274992
239705_PM_at	AL043143
239706_PM_x_at	BE856688
239707_PM_at	BF510408
239708_PM_at	AA027105
239709_PM_at	BF194875
239710_PM_at	AA993515
239711_PM_at	AA993400
239712_PM_at	N24610
239713_PM_at	AL525727
239714_PM_at	AA780063
239715_PM_at	AI374756
239716_PM_at	AA908970
239717_PM_at	AA004906
239718_PM_at	R42552
239719_PM_at	BF978262
239720_PM_at	AI923985
239721_PM_at	AI280328
239722_PM_at	AI866532
239723_PM_at	AA588092
239724_PM_at	AI653368
239725_PM_at	T90703
239726_PM_at	AI743588
239727_PM_at	AI560757
239728_PM_at	AA810830
239729_PM_at	BE066500
239730_PM_at	AA662761
239731_PM_at	AI674685
239732_PM_x_at	AI125523
239733_PM_at	AI185136
239734_PM_at	AI807627
239735_PM_at	N67106
239736_PM_at	BF508966
239737_PM_at	AW028687
239738_PM_at	AW780006
239739_PM_at	AW452218
239740_PM_at	BF436898
239741_PM_at	AA233912
239742_PM_at	H15278
239743_PM_at	AW207154
239744_PM_at	AW151660
239745_PM_at	R91734
239746_PM_at	AA150401
239747_PM_s_at	AA150401
239748_PM_x_at	H09533
239749_PM_at	AW205090
239750_PM_x_at	AI671488
239751_PM_at	AA922231
239752_PM_at	BE551781
239753_PM_at	BE560888
239754_PM_at	BE671886
239755_PM_at	AI017540
239756_PM_at	AA694099
239757_PM_at	AA741493
239758_PM_at	AI142126
239759_PM_at	AV648418
239760_PM_at	AI198212
239761_PM_at	AI088120
239762_PM_at	AI080505
239763_PM_at	AA157112
239764_PM_at	AA702143
239765_PM_at	AI973085
239766_PM_at	BF507518
239767_PM_at	W72323
239768_PM_x_at	BF207861
239769_PM_at	AW078832
239770_PM_at	AI697584
239771_PM_at	BG399629
239772_PM_x_at	AI368527
239773_PM_at	BF509768
239774_PM_at	AW449270
239775_PM_at	AI761504
239776_PM_at	AI027091
239777_PM_at	BF691523
239778_PM_x_at	AA916568
239779_PM_at	AW027612
239780_PM_at	AA468422
239781_PM_at	AA514237
239782_PM_at	AI802099
239783_PM_at	AV699637
239784_PM_at	AA398740
239785_PM_at	BF340245
239786_PM_at	H07112
239787_PM_at	N52767
239788_PM_at	AW207642
239789_PM_at	BE465034
239790_PM_s_at	AW292017
239791_PM_at	AI125255
239792_PM_at	N75594
239793_PM_at	AI082085
239794_PM_at	AI356405
239795_PM_at	AA913885
239796_PM_x_at	AA284071
239797_PM_at	AA503877
239798_PM_at	AI825068
239799_PM_at	BF592774
239800_PM_at	AI862668
239801_PM_at	BF439210
239802_PM_at	AW058652
239803_PM_at	AA764875
239804_PM_at	AI057404
239805_PM_at	AW136060
239806_PM_at	BF508641
239807_PM_at	AI693407
239808_PM_at	AI084489
239809_PM_at	BF197708
239810_PM_at	AU152507
239811_PM_at	BF954306
239812_PM_s_at	AA789195
239813_PM_at	AA789195
239814_PM_at	AI459203
239815_PM_at	R16784
239816_PM_at	AW337142
239817_PM_at	AI803727
239818_PM_x_at	AA576947
239819_PM_at	AA521315
239820_PM_at	AW593225
239821_PM_at	AW295449
239822_PM_at	AI869174
239823_PM_at	AW206286
239824_PM_s_at	BF971873
239825_PM_at	R17746
239826_PM_at	AI357143
239827_PM_at	BG542501
239828_PM_at	AW242348
239829_PM_at	BE221351
239830_PM_at	AW850555
239831_PM_at	R19392
239832_PM_at	AI264135
239833_PM_at	H15900
239834_PM_at	AW874669
239835_PM_at	AA669114
239836_PM_at	AI492298
239837_PM_at	T15748
239838_PM_at	AA767904
239839_PM_at	BF435923
239840_PM_at	BE327722
239841_PM_at	AA137038
239842_PM_x_at	W18186
239843_PM_at	AI655057
239844_PM_x_at	AI479074
239845_PM_at	AI885066
239846_PM_at	AW451784
239847_PM_at	AA631103
239848_PM_at	BF939569
239849_PM_at	AI417595
239850_PM_at	BG054833
239851_PM_at	AW629289
239852_PM_at	AL532029
239853_PM_at	AI279514
239854_PM_at	AA953200
239855_PM_at	AI692675
239856_PM_at	AI701798
239857_PM_at	BF940997
239858_PM_at	AI973051
239859_PM_x_at	AW140122
239860_PM_at	AI311917
239861_PM_at	AW205964
239862_PM_at	W89022
239863_PM_at	AI939363
239864_PM_at	AA768774
239865_PM_at	BF511322
239866_PM_at	AA705933
239867_PM_at	AW294020
239868_PM_at	AA757250
239869_PM_at	BF001965
239870_PM_at	AA400657
239871_PM_at	AA701661
239872_PM_at	AW302848
239873_PM_at	AI953663
239874_PM_at	AI475856
239875_PM_at	AW296390
239876_PM_at	R37337
239877_PM_at	AI499833
239878_PM_at	BE695916
239879_PM_at	N63566
239880_PM_at	AI990151
239881_PM_at	BE326588
239882_PM_at	AW139113
239883_PM_s_at	AW771472
239884_PM_at	BE467579
239885_PM_at	AL555336
239886_PM_at	N72610
239887_PM_at	AW044646
239888_PM_at	AA664350
239889_PM_at	BG054503
239890_PM_s_at	BG054503
239891_PM_x_at	AA001052
239892_PM_at	AW593666
239893_PM_at	AA702409
239894_PM_at	AW204239
239895_PM_at	BF432707
239896_PM_at	AW190479
239897_PM_at	AW152620
239898_PM_x_at	AI498484
239899_PM_at	AW378236
239900_PM_x_at	AI922404
239901_PM_at	BF642798
239902_PM_at	AI766224
239903_PM_at	AA565852
239904_PM_at	H06803
239905_PM_at	N71358
239906_PM_at	AI341072
239907_PM_at	BF508839
239908_PM_at	AA496799
239909_PM_at	AI937348
239910_PM_at	AI394154
239911_PM_at	H49805
239912_PM_at	BF438002
239913_PM_at	AI421796
239914_PM_at	H17941
239915_PM_at	BF510786
239916_PM_at	AI381496
239917_PM_at	R07848
239918_PM_at	AI139114
239919_PM_at	AA461045
239920_PM_at	BF436302
239921_PM_at	AA995791
239922_PM_at	AW157651
239923_PM_at	AI056872
239924_PM_at	AA629699
239925_PM_at	AW081098
239926_PM_at	AI675753
239927_PM_at	AW968674
239928_PM_at	AI733451
239929_PM_at	AA918425
239930_PM_at	AA604126
239931_PM_at	BF512882
239932_PM_at	BF435593
239933_PM_x_at	AI765503
239934_PM_x_at	AA480677
239935_PM_at	D51315
239936_PM_at	AA126428
239937_PM_at	AI860558
239938_PM_x_at	BF514659
239939_PM_at	AI056971
239940_PM_at	BE674244
239941_PM_at	AW271060
239942_PM_at	AW052186
239943_PM_x_at	T98881
239944_PM_at	AA431379
239945_PM_at	H94893
239946_PM_at	AA776723
239947_PM_at	AI969304
239948_PM_at	AA004800
239949_PM_at	AA425220
239950_PM_at	AW137133
239951_PM_at	AI734093
239952_PM_at	AI743662
239953_PM_at	BE551146
239954_PM_at	AA701249
239955_PM_at	AI821085
239956_PM_at	AW291535
239957_PM_at	AW510793
239958_PM_at	AA648545
239959_PM_x_at	AI147520
239960_PM_x_at	AW303539
239961_PM_at	AW290922
239962_PM_at	AA972452
239963_PM_at	BF196334
239964_PM_at	AA207142
239965_PM_at	AW009761
239966_PM_at	AI243098
239967_PM_at	AI791792
239968_PM_at	AW206007
239969_PM_at	AA279691
239970_PM_at	AI088361
239971_PM_at	AI298297
239972_PM_at	AA911734
239973_PM_at	AW450675
239974_PM_at	AA398434
239975_PM_at	BF057731
239976_PM_at	AW182960
239977_PM_at	AI638494
239978_PM_at	BF109370
239979_PM_at	BE645480
239980_PM_at	AI651638
239981_PM_x_at	AA702305
239982_PM_at	AA804585
239983_PM_at	AW300204
239984_PM_at	AI333640
239985_PM_at	AI439092
239986_PM_at	AW205381
239987_PM_at	AV700714
239988_PM_at	AA708470
239989_PM_at	AW170610
239990_PM_at	AI821426
239991_PM_at	AW292657
239992_PM_at	BF063430
239993_PM_at	AA709247
239994_PM_at	AI733281
239995_PM_at	AI692774
239996_PM_x_at	AI671237
239997_PM_at	AA869006
239998_PM_at	AI990484
239999_PM_at	N66393
240000_PM_at	AA621615
240001_PM_at	AI078317
240002_PM_at	AI939345
240003_PM_at	AI692363
240004_PM_at	BF436080
240005_PM_at	AI146467
240006_PM_at	AI522109
240007_PM_at	BF512947
240008_PM_at	AI955765
240009_PM_at	BF195487
240010_PM_at	BE644798
240011_PM_at	AA810495
240012_PM_at	AA861027
240013_PM_at	AI949912
240014_PM_at	AI821720
240015_PM_at	AI299467
240016_PM_at	AW273732
240017_PM_at	AW182817
240018_PM_at	AI733650
240019_PM_at	AA521370
240020_PM_at	BF059537
240021_PM_at	AW512668
240022_PM_at	AA770059
240023_PM_at	AI797913
240024_PM_at	AI571796
240025_PM_x_at	T91025
240026_PM_x_at	AW517851
240027_PM_at	BF062244
240028_PM_at	AW273851
240029_PM_at	AA398616
240030_PM_at	AA425275
240031_PM_at	AA994467
240032_PM_at	BE463930
240033_PM_at	BF447999
240034_PM_at	AI964086
240035_PM_at	T26531
240036_PM_at	AI022082
240037_PM_at	R37132
240038_PM_at	AW057518
240039_PM_at	T79636
240040_PM_at	AA706030
240041_PM_at	AA148535
240042_PM_at	BF439289
240043_PM_at	AI130988
240044_PM_x_at	AI864078
240045_PM_at	AI694242
240046_PM_at	BE217890
240047_PM_at	AI922966
240048_PM_at	H23543
240049_PM_at	AI809998
240050_PM_s_at	BF751607
240051_PM_at	AI962433
240052_PM_at	AA648993
240053_PM_x_at	N51564
240054_PM_at	AI820050
240055_PM_at	AW590925
240056_PM_at	AI494332
240057_PM_at	AI653262
240058_PM_at	AI949799
240059_PM_at	AI674983
240060_PM_at	AW025020
240061_PM_at	AW664903
240062_PM_at	AW241945
240063_PM_at	AW573227
240064_PM_at	AI738675
240065_PM_at	AI769413
240066_PM_at	AI038071
240067_PM_at	D60438
240068_PM_at	H08345
240069_PM_at	AI343600
240070_PM_at	AW512550
240071_PM_at	AI800790
240072_PM_at	N75937
240073_PM_at	AA703095
240074_PM_at	AW014249
240075_PM_at	BE549858
240076_PM_at	AW249634
240077_PM_at	BE468087
240078_PM_at	BG434474
240079_PM_at	AI434443
240080_PM_at	AI991554
240081_PM_at	AA004803
240082_PM_s_at	AA769816
240083_PM_at	AI076706
240084_PM_at	AW769671
240085_PM_at	AI825825
240086_PM_at	AI433819
240087_PM_at	AW134997
240088_PM_at	BG494416
240089_PM_at	BF508868
240090_PM_at	AW590062
240091_PM_at	AI001156
240092_PM_at	AA766814
240093_PM_x_at	H09269
240094_PM_at	AL042660
240095_PM_at	AI287817
240096_PM_at	AW629529
240097_PM_at	AI733433
240098_PM_at	AI168689
240099_PM_at	AA573201
240100_PM_at	AW589925
240101_PM_at	BF508153
240102_PM_at	AW024095
240103_PM_at	H22954
240104_PM_at	AI917371
240105_PM_at	AI021902
240106_PM_at	AI633523
240107_PM_at	AI002006
240108_PM_at	BE349858
240109_PM_at	AW007318
240110_PM_at	AI090874
240111_PM_at	H01893
240112_PM_at	R38110
240113_PM_at	AI732466
240114_PM_s_at	AI927971
240115_PM_at	AI167430
240116_PM_at	AI146771
240117_PM_at	AI184988
240118_PM_at	AI401105
